song,genre,percentage
2481,1,0.9109560300803057
2482,1,0.9107329061212578
2483,1,0.9106137803513775
2484,1,0.9114964199486619
2485,1,0.9113692444725803
2486,1,0.9113107303317128
2487,1,0.9113084391480828
2488,1,0.911177756276574
2489,1,0.9114068946645263
2490,1,0.9112685810273901
2491,1,0.9113014671539524
2492,1,0.9113036311574374
2493,1,0.9113695956014001
2494,1,0.9114340216087822
2495,1,0.9114694847291333
2496,1,0.911326945515654
2497,1,0.9113036855098291
2498,1,0.9112153800159383
2499,1,0.9111630445645404
2500,1,0.9110304422877968
2501,1,0.9110228288665655
2502,1,0.9108919254086056
2503,1,0.9106931610704577
2504,1,0.9117800524853824
2505,1,0.9116527205278151
2506,1,0.9119144163575187
2507,1,0.9118482776465401
2508,1,0.9117673264054218
2509,1,0.9116209403706628
2510,1,0.911667544405611
2511,1,0.9116059120845458
2512,1,0.9114588317250829
2513,1,0.9113519615064523
2514,1,0.9112181482448365
2515,1,0.9111166556254355
2516,1,0.9109847579913039
2517,1,0.9108921106330294
2518,1,0.9108195274664089
2519,1,0.9106148344588338
2520,1,0.910796015864001
2521,1,0.9107982654369999
2522,1,0.9107379496088865
2523,1,0.9106142640647845
2524,1,0.9106538876338924
2525,1,0.910712600193164
2526,1,0.9107964750250722
2527,1,0.9109528788226805
2528,1,0.9108396588733981
2529,1,0.9108410276633907
2530,1,0.9106810778487586
2531,1,0.9106937494763939
2532,1,0.9106048494537703
2533,1,0.9106364275500817
2534,1,0.9105217858552428
2535,1,0.9121121265758768
2536,1,0.9121359984416053
2537,1,0.9119254048437846
2538,1,0.9117828278369082
2539,1,0.9118212124203604
2540,1,0.9118437197226416
2541,1,0.9120469882055202
2542,1,0.9139904723532339
2543,1,0.9158507082799916
2544,1,0.9157113600497119
2545,1,0.9155495712000999
2546,1,0.9157718898915858
2547,1,0.9170120202926985
2548,1,0.9187835785755214
2549,1,0.9195819532041685
2550,1,0.9203613410439581
2551,1,0.9209115598063526
2552,1,0.9208235289674161
2553,1,0.9214671350311389
2554,1,0.9224012818311009
2555,1,0.9237611744923087
2556,1,0.9252834770672992
2557,1,0.925842154467867
2558,1,0.9256477037776637
2559,1,0.9256957314408836
2560,1,0.9257873005560185
2561,1,0.9257725126335846
2562,1,0.9294999068429937
2563,1,0.9294939338290633
2564,1,0.9316019887963345
2565,1,0.9322863710088164
2566,1,0.9325680144295806
2567,1,0.9327262941459918
2568,1,0.9329360116868144
2569,1,0.9329683539611743
2570,1,0.9328648687179815
2571,1,0.9329325762087188
2572,1,0.9327992695837697
2573,1,0.9328012141311374
2574,1,0.9326272543251397
2575,1,0.9326397719818805
2576,1,0.932455859828657
2577,1,0.9323179246182404
2578,1,0.9323027345118277
2579,1,0.9328048186202479
2580,1,0.9340570642614464
2581,1,0.9347886094553158
2582,1,0.9347798521656758
2583,1,0.9345768265203996
2584,1,0.9353436593981874
2585,1,0.9359715056536254
2586,1,0.9360875282319867
2587,1,0.9358664179701228
2588,1,0.9358570805905844
2589,1,0.9366180899342806
2590,1,0.936591397729678
2591,1,0.9365579661721685
2592,1,0.9369654194822015
2593,1,0.9367781397414818
2594,1,0.9364069922837247
2595,1,0.9364555310996984
2596,1,0.936236645363448
2597,1,0.9364890175378853
2598,1,0.936473910199535
2599,1,0.9364276266498941
2600,1,0.9364054310960206
2601,1,0.9362934095259928
2602,1,0.9362229857482668
2603,1,0.9361802772970971
2604,1,0.9361643954557926
2605,1,0.9359877454578694
2606,1,0.9358846551469503
2607,1,0.9357937175122892
2608,1,0.9356855697968115
2609,1,0.9355887061670466
2610,1,0.9355100129166208
2611,1,0.9354675770938103
2612,1,0.9354449883518622
2613,1,0.9355077384632537
2614,1,0.9354282750813147
2615,1,0.9352463665628017
2616,1,0.9351592826916827
2617,1,0.935079084207727
2618,1,0.9348949254999857
2619,1,0.9348854061868337
2620,1,0.9347908028646814
2621,1,0.9350304139942978
2622,1,0.9350113798309152
2623,1,0.9349434422600315
2624,1,0.9348394840200301
2625,1,0.9348179758280419
2626,1,0.9350066641943668
2627,1,0.9349533808090449
2628,1,0.9349344353142811
2629,1,0.9350346304026593
2630,1,0.9348253620431197
2631,1,0.9347970359289122
2632,1,0.9347241784736688
2633,1,0.9346119738799681
2634,1,0.9352222160150852
2635,1,0.9351929762557671
2636,1,0.9352749801813611
2637,1,0.9352611482689569
2638,1,0.9351959785017467
2639,1,0.9350897861815628
2640,1,0.9353297519716539
2641,1,0.9353116486570494
2642,1,0.9353970021225366
2643,1,0.9353481167380249
2644,1,0.9353864259777378
2645,1,0.9354670212260792
2646,1,0.9357796992762586
2647,1,0.9358392410408509
2648,1,0.9356615317571528
2649,1,0.9354541212837001
2650,1,0.9354640924094213
2651,1,0.9354237913306406
2652,1,0.935229464871769
2653,1,0.931480338888149
2654,1,0.9311469234481865
2655,1,0.9293189933070239
2656,1,0.9286086936114827
2657,1,0.927777607469827
2658,1,0.9272406212836499
2659,1,0.9271584013429612
2660,1,0.9269378194591227
2661,1,0.9268767251255681
2662,1,0.9266271061137782
2663,1,0.9264470284470033
2664,1,0.9261023016432094
2665,1,0.9258868404437144
2666,1,0.9260181935867293
2667,1,0.9257024418912432
2668,1,0.9253596428769995
2669,1,0.9252411265691491
2670,1,0.9248732028673488
2671,1,0.9245752550529269
2672,1,0.924396752124358
2673,1,0.9242159062845609
2674,1,0.9239756981244126
2675,1,0.9237175407104392
2676,1,0.923455501686077
2677,1,0.9233190537609822
2678,1,0.9230178639979288
2679,1,0.9227079305055754
2680,1,0.9226097823575745
2681,1,0.9225643454073775
2682,1,0.9227131868641303
2683,1,0.9225583884459188
2684,1,0.9224941018824083
2685,1,0.922401093057765
2686,1,0.9222564029507219
2687,1,0.922110993325376
2688,1,0.9220001405867808
2689,1,0.9218950975177147
2690,1,0.9215041337007734
2691,1,0.9213927889994518
2692,1,0.9213289881906414
2693,1,0.9214003081992548
2694,1,0.9213807213338353
2695,1,0.9212973443235637
2696,1,0.9211625106381846
2697,1,0.9211601542779115
2698,1,0.9210597509129438
2699,1,0.9209496084678417
2700,1,0.9209113724753172
2701,1,0.9208307151548883
2702,1,0.9207664193155388
2703,1,0.920718468669972
2704,1,0.9206713568124013
2705,1,0.920564768876093
2706,1,0.9203564257250241
2707,1,0.9202280311260363
2708,1,0.9200500880786129
2709,1,0.9199731239833087
2710,1,0.9199693814956044
2711,1,0.9198713417220415
2712,1,0.9196758699027857
2713,1,0.9196177766867092
2714,1,0.9195840683119594
2715,1,0.9195446938616992
2716,1,0.9195507791472004
2717,1,0.9195487487890225
2718,1,0.9194120843064896
2719,1,0.9193598165865702
2720,1,0.9191787330177146
2721,1,0.91918406771117
2722,1,0.9190387798773498
2723,1,0.9189478161998681
2724,1,0.918844770174348
2725,1,0.9186899142121918
2726,1,0.9197907623347573
2727,1,0.9196178398827531
2728,1,0.9201974149052472
2729,1,0.9207676050028198
2730,1,0.9204848261360095
2731,1,0.9203972240651228
2732,1,0.9205343906525496
2733,1,0.9203599723637742
2734,1,0.920525052552592
2735,1,0.9211416512719485
2736,1,0.9216916928582256
2737,1,0.9219286565281379
2738,1,0.9221912616445146
2739,1,0.9222141193135309
2740,1,0.9221897981440668
2741,1,0.9221243336518504
2742,1,0.9220556767661215
2743,1,0.9219612534894948
2744,1,0.9219499100696622
2745,1,0.9218321961214169
2746,1,0.9216605968250419
2747,1,0.9215559358247664
2748,1,0.9213338735139213
2749,1,0.9212559247911593
2750,1,0.9210606681965324
2751,1,0.9208800256778822
2752,1,0.9209018559311836
2753,1,0.9207318083113437
2754,1,0.9204752593955744
2755,1,0.9204009136063583
2756,1,0.9202681038453935
2757,1,0.9201377856279178
2758,1,0.9200844193990557
2759,1,0.9200270770215973
2760,1,0.9199113489365699
2761,1,0.9198130637974132
2762,1,0.9197044638953856
2763,1,0.9195753827654335
2764,1,0.9194272209864952
2765,1,0.9192767684660633
2766,1,0.9192564699509903
2767,1,0.919084629194647
2768,1,0.9192225686185724
2769,1,0.9190667990478957
2770,1,0.9196093762189658
2771,1,0.9195252888952439
2772,1,0.9193154118945365
2773,1,0.9192927637846283
2774,1,0.9192548304599044
2775,1,0.9191407159431102
2776,1,0.919509202878614
2777,1,0.9194793826426859
2778,1,0.9193199868223885
2779,1,0.9192004321988115
2780,1,0.9192694922459588
2781,1,0.9190127069203617
2782,1,0.9188204082936426
2783,1,0.9187479825519876
2784,1,0.918578106315904
2785,1,0.9185739288551595
2786,1,0.9184849956063458
2787,1,0.9183762308301676
2788,1,0.918196419585433
2789,1,0.9186947402874259
2790,1,0.9187433106962559
2791,1,0.9186979832031156
2792,1,0.9185570204123783
2793,1,0.918457239604124
2794,1,0.9182461653032286
2795,1,0.9183973480556593
2796,1,0.9181888177749669
2797,1,0.9180467003750531
2798,1,0.9179527164187308
2799,1,0.9179321286547297
2800,1,0.9177768413681002
2801,1,0.9175917505962288
2802,1,0.9174768272351169
2803,1,0.9174516451537117
2804,1,0.9173313218674061
2805,1,0.9171914268650373
2806,1,0.9171703051980978
2807,1,0.9170674733892022
2808,1,0.9170165891502062
2809,1,0.9169107398175933
2810,1,0.9167641765716201
2811,1,0.9165800960186052
2812,1,0.9165034734302037
2813,1,0.9164958136378748
2814,1,0.9164239473214294
2815,1,0.9163607290568693
2816,1,0.9162779814899892
2817,1,0.9162117053472717
2818,1,0.9161454634839132
2819,1,0.9161544211255636
2820,1,0.9161093291476148
2821,1,0.9158806941968073
2822,1,0.9157638739121947
2823,1,0.9157626227373334
2824,1,0.9155608715505668
2825,1,0.915473105156339
2826,1,0.9154274776401027
2827,1,0.9152369547028779
2828,1,0.9152844937686289
2829,1,0.9152412897254616
2830,1,0.9152082245419706
2831,1,0.9150755789683104
2832,1,0.9149640176482238
2833,1,0.9149162707581135
2834,1,0.9148965272332302
2835,1,0.9148628045543536
2836,1,0.9148112294288481
2837,1,0.9147581260659797
2838,1,0.9147842443544307
2839,1,0.914632594148863
2840,1,0.9144880317513365
2841,1,0.9143707055400706
2842,1,0.9143015067112358
2843,1,0.9141765588756993
2844,1,0.9141601190975497
2845,1,0.9141475580374842
2846,1,0.9140459724558221
2847,1,0.9139993886914696
2848,1,0.9139938322135209
2849,1,0.9139503746697203
2850,1,0.9139850458811861
2851,1,0.9139300090183227
2852,1,0.9138355806386954
2853,1,0.9136369208398325
2854,1,0.9136982040463053
2855,1,0.9136672348214369
2856,1,0.9135884239374698
2857,1,0.9135366605572777
2858,1,0.9133268212292341
2859,1,0.9133029067848615
2860,1,0.9132474038018501
2861,1,0.9132127303069522
2862,1,0.9132034918688111
2863,1,0.9131750035631367
2864,1,0.9131958058763264
2865,1,0.9131134454100286
2866,1,0.9130849951159983
2867,1,0.913003474738215
2868,1,0.9128935474143668
2869,1,0.9128259626566604
2870,1,0.9127960672818766
2871,1,0.9127999912457397
2872,1,0.9128169737163249
2873,1,0.9127279611282892
2874,1,0.9125215620014248
2875,1,0.9125186254032001
2876,1,0.9124857713085688
2877,1,0.9125050853498216
2878,1,0.9125520023532377
2879,1,0.91249078896844
2880,1,0.91224645939697
2881,1,0.9122895410840995
2882,1,0.9122713339764401
2883,1,0.912259260254103
2884,1,0.9122556128477818
2885,1,0.912178488965258
2886,1,0.9121656762642311
2887,1,0.9119364227038294
2888,1,0.9118380519290011
2889,1,0.9117020616984588
2890,1,0.9116328472631748
2891,1,0.9115407676873244
2892,1,0.9114212713518871
2893,1,0.9114093993436245
2894,1,0.91135558599637
2895,1,0.9113017987606697
2896,1,0.9111101075937829
2897,1,0.9108865868042233
2898,1,0.9107043482184487
2899,1,0.9104712968933226
2900,1,0.9103608128203652
2901,1,0.9102807888599327
2902,1,0.9102539814744496
2903,1,0.9102225247954294
2904,1,0.9101107195729686
2905,1,0.9100756228314408
2906,1,0.9099411655849515
2907,1,0.9098143788671069
2908,1,0.9094944726556156
2909,1,0.9094974281424586
2910,1,0.9093769718845681
2911,1,0.9093496489762223
2912,1,0.9091869560913197
2913,1,0.909155934673183
2914,1,0.9089616653128821
2915,1,0.9090108107119642
2916,1,0.9089375535469589
2917,1,0.9090161339770639
2918,1,0.9089723537175831
2919,1,0.9090154201300373
2920,1,0.9089527990416522
2921,1,0.9088449511011374
2922,1,0.9089506121622654
2923,1,0.9088880575410667
2924,1,0.9088624664432452
2925,1,0.9087427000460964
2926,1,0.9087676222418036
2927,1,0.9086780619508775
2928,1,0.9085689810722389
2929,1,0.9086331328504296
2930,1,0.9083955183723883
2931,1,0.9083129462940832
2932,1,0.9082003617246955
2933,1,0.9081261533549551
2934,1,0.9081932561151294
2935,1,0.908147615327058
2936,1,0.9081485375882233
2937,1,0.9080578981947103
2938,1,0.9078795518924621
2939,1,0.9076938449075583
2940,1,0.9076154167485343
2941,1,0.9075340345896247
2942,1,0.9074541941083961
2943,1,0.9074237990864717
2944,1,0.9072011253845628
2945,1,0.9071296732140368
2946,1,0.907156373418431
2947,1,0.9070348964147857
2948,1,0.9069814757002933
2949,1,0.9068922327434787
2950,1,0.9068030397453871
2951,1,0.906756434209335
2952,1,0.906635246957107
2953,1,0.9065215925036973
2954,1,0.9064482572888786
2955,1,0.9066019896407136
2956,1,0.9066233070172266
2957,1,0.9065226573143856
2958,1,0.9065608190919934
2959,1,0.9064049440866891
2960,1,0.9063796286642865
2961,1,0.9063116815967762
2962,1,0.9062757441389518
2963,1,0.9062482568993971
2964,1,0.9062004613831489
2965,1,0.9061608607708271
2966,1,0.9060603750634219
2967,1,0.9060642404461835
2968,1,0.9060744337444332
2969,1,0.9060119098311791
2970,1,0.9059798270893371
2971,1,0.9059811289402362
2972,1,0.905914506415292
2973,1,0.9056698218841172
2974,1,0.9056052673109615
2975,1,0.905589606117165
2976,1,0.9056512474365083
2977,1,0.9056983658370968
2978,1,0.9056889223633359
2979,1,0.9056873144970409
2980,1,0.9056790510580546
2981,1,0.9057694427321678
2982,1,0.9058827274931368
2983,1,0.9057778836785354
2984,1,0.9056425232691885
2985,1,0.9056165516431427
2986,1,0.9055315207482987
2987,1,0.9055321591088806
2988,1,0.9054951575162211
2989,1,0.9054862099143894
2990,1,0.9068366985476443
2991,1,0.9067809926068611
2992,1,0.9067666443366562
2993,1,0.9067569382000756
2994,1,0.9066481838970497
2995,1,0.9066250238917288
2996,1,0.9065731226967725
2997,1,0.9066163234842165
2998,1,0.9066609869947437
2999,1,0.9066960580870704
3000,1,0.9066456467681906
3001,1,0.9065599061512677
3002,1,0.9063527523937831
3003,1,0.9062678860650049
3004,1,0.906264712089482
3005,1,0.9063865767150344
3006,1,0.9063774999006164
3007,1,0.9064154812584362
3008,1,0.9063924348347959
3009,1,0.9063539645485704
3010,1,0.9063831098182855
3011,1,0.9063757532531214
3012,1,0.9063784407535623
3013,1,0.9063635030499735
3014,1,0.9064352120389243
3015,1,0.9065120468654821
3016,1,0.906618974604463
3017,1,0.9066700789965157
3018,1,0.9067431990211029
3019,1,0.9067891373155187
3020,1,0.9068468108154497
3021,1,0.9068508807858996
3022,1,0.9070063529295593
3023,1,0.9071241784043258
3024,1,0.9071252625888917
3025,1,0.9072269054435234
3026,1,0.9073659766078559
3027,1,0.90740005129205
3028,1,0.9075847518642741
3029,1,0.9076811944731833
3030,1,0.9077974486548047
3031,1,0.9078997387513447
3032,1,0.9079212428663043
3033,1,0.907958891593153
3034,1,0.9078570741474543
3035,1,0.9079893851005029
3036,1,0.9079404177738125
3037,1,0.9079861083054428
3038,1,0.9080633341655295
3039,1,0.908165491165564
3040,1,0.9082280142660382
3041,1,0.9083330775407075
3042,1,0.9084417965613777
3043,1,0.9086386491642074
3044,1,0.9086343273699747
3045,1,0.9097108179973128
3046,1,0.9097405718968481
3047,1,0.9098252419670799
3048,1,0.9096520790320682
3049,1,0.9094255636384434
3050,1,0.9093398186474255
3051,1,0.9095270909945709
3052,1,0.9096937962472617
3053,1,0.9096058106642552
3054,1,0.9092802221702282
3055,1,0.91036307620091
3056,1,0.9105831894435664
3057,1,0.9102991900866932
3058,1,0.9102847730388741
3059,1,0.910143583134659
3060,1,0.9114672103601195
3061,1,0.9117191020063913
3062,1,0.9115240682421009
3063,1,0.9112958391338966
3064,1,0.9113501240166337
3065,1,0.9112111384656757
3066,1,0.9111152540392883
3067,1,0.9109742441209406
3068,1,0.9109702701081632
3069,1,0.9108869094685708
3070,1,0.9108014093243044
3071,1,0.9106337282049561
3072,1,0.9106116332054104
3073,1,0.9105943738475826
3074,1,0.9105228660593321
3075,1,0.9103736466502048
3076,1,0.9102223498719513
3077,1,0.9101052710496238
3078,1,0.9100295396832356
3079,1,0.909952485750109
3080,1,0.9098717781184562
3081,1,0.9097339380702266
3082,1,0.9095925665512323
3083,1,0.9095425140471576
3084,1,0.909451949149642
3085,1,0.9093766286466767
3086,1,0.9093584929676064
3087,1,0.9092261040858314
3088,1,0.9091942717978035
3089,1,0.9091725710815235
3090,1,0.9090974114685034
3091,1,0.909007123641177
3092,1,0.908784065504247
3093,1,0.9086888758855648
3094,1,0.9091363680740263
3095,1,0.9101900347955504
3096,1,0.9103362065067979
3097,1,0.9103980800664935
3098,1,0.9105564441117535
3099,1,0.9112707931210786
3100,1,0.9118379645075829
3101,1,0.9118261715500728
3102,1,0.9122079995817958
3103,1,0.91223274091133
3104,1,0.9121411922677409
3105,1,0.9122402121753914
3106,1,0.9122951370895324
3107,1,0.9120886941806307
3108,1,0.9121460572095351
3109,1,0.9119448897977697
3110,1,0.9120053848134987
3111,1,0.9118809895006531
3112,1,0.9119582779877532
3113,1,0.9120204292576154
3114,1,0.9120508828387268
3115,1,0.9120626081959331
3116,1,0.9118929591068562
3117,1,0.9125164499117938
3118,1,0.9131109032193944
3119,1,0.913062679410744
3120,1,0.91297056813102
3121,1,0.9129475863090968
3122,1,0.9129224551813707
3123,1,0.912944810413843
3124,1,0.912870065692298
3125,1,0.9130643649737359
3126,1,0.9131018063638425
3127,1,0.9129480430250376
3128,1,0.9129693101310244
3129,1,0.9129851585824932
3130,1,0.9128958333005652
3131,1,0.9127365666167977
3132,1,0.912874422378159
3133,1,0.9133676088504393
3134,1,0.9135594724938391
3135,1,0.9134058864458452
3136,1,0.9133076134352708
3137,1,0.9132129791621045
3138,1,0.9131298610805959
3139,1,0.9130797358117263
3140,1,0.9129923970893415
3141,1,0.9129358851314477
3142,1,0.9127942477893449
3143,1,0.912739244339363
3144,1,0.9128964248023899
3145,1,0.9128828973496317
3146,1,0.9127299835245033
3147,1,0.9127164941915906
3148,1,0.9126765766957509
3149,1,0.9126366763810065
3150,1,0.9124797089828088
3151,1,0.9123185685685686
3152,1,0.9123365605505921
3153,1,0.9122147667794364
3154,1,0.9121885648191566
3155,1,0.9120861176805167
3156,1,0.9120464178197434
3157,1,0.9120209800750203
3158,1,0.9119991129871641
3159,1,0.9118505445578946
3160,1,0.9118372615538538
3161,1,0.9117457285812702
3162,1,0.9118562375319964
3163,1,0.9117860633227232
3164,1,0.9117088146147889
3165,1,0.9116728268640217
3166,1,0.9116432494282743
3167,1,0.911458130427804
3168,1,0.9114899768817103
3169,1,0.9115151213068997
3170,1,0.911455089074374
3171,1,0.9114511363945988
3172,1,0.9114173902485345
3173,1,0.91143614227182
3174,1,0.9113733386342471
3175,1,0.9113481356100961
3176,1,0.9113860254142769
3177,1,0.9113998074551259
3178,1,0.9115043009130596
3179,1,0.9115024707905597
3180,1,0.9115459900838473
3181,1,0.9114428510255675
3182,1,0.9115642769383564
3183,1,0.9115454393591522
3184,1,0.9115698049299659
3185,1,0.9117166779828502
3186,1,0.9117863415369246
3187,1,0.9119308296465676
3188,1,0.912025250587539
3189,1,0.9120899090006849
3190,1,0.9121559711390029
3191,1,0.9121398681748663
3192,1,0.9122243182188686
3193,1,0.9121657280872226
3194,1,0.9121363712535455
3195,1,0.912296104186185
3196,1,0.9127786688082405
3197,1,0.9125863613398755
3198,1,0.9124344858250797
3199,1,0.9124124333424714
3200,1,0.912444921985069
3201,1,0.9123101901078303
3202,1,0.9124444709160259
3203,1,0.9122785314163551
3204,1,0.9121813819459045
3205,1,0.9120361105724024
3206,1,0.9118933101819847
3207,1,0.9144578080657927
3208,1,0.9147661788171032
3209,1,0.9147233104742531
3210,1,0.9146651936565933
3211,1,0.9165922629373822
3212,1,0.9164887837431703
3213,1,0.9164773383649736
3214,1,0.916504627170598
3215,1,0.9167386756150129
3216,1,0.9167734620313632
3217,1,0.9172153195258902
3218,1,0.9171399316776488
3219,1,0.9171442579161806
3220,1,0.9171175559101382
3221,1,0.9170281529179006
3222,1,0.9169000761652047
3223,1,0.9168009296963212
3224,1,0.9171531113145478
3225,1,0.9179223827476308
3226,1,0.918466803832147
3227,1,0.9183779080242109
3228,1,0.9184677792733819
3229,1,0.9186108348262931
3230,1,0.9194264654173232
3231,1,0.9194772014685902
3232,1,0.9194955254024993
3233,1,0.9195224576118747
3234,1,0.919468629016027
3235,1,0.9196375010712142
3236,1,0.9196538331786807
3237,1,0.9198139722702128
3238,1,0.9202939496560367
3239,1,0.9203797722864698
3240,1,0.9204233549973974
3241,1,0.9206966087280113
3242,1,0.9206419053643377
3243,1,0.9208596828888279
3244,1,0.9213310354780407
3245,1,0.9214865937824467
3246,1,0.9216227582432764
3247,1,0.9221364633785322
3248,1,0.9223399102146991
3249,1,0.922341091572952
3250,1,0.9223265072429848
3251,1,0.9223231782002159
3252,1,0.9225605494665459
3253,1,0.9225909046922754
3254,1,0.9225886420272266
3255,1,0.9227832636136237
3256,1,0.9228111888857495
3257,1,0.9227590029725646
3258,1,0.9229124843269317
3259,1,0.923094955934546
3260,1,0.9219257633903438
3261,1,0.9218411032055464
3262,1,0.9217418076452625
3263,1,0.9216223039117207
3264,1,0.9215720158620438
3265,1,0.9214400560092499
3266,1,0.9212729683939146
3267,1,0.9211370128842582
3268,1,0.9210457593518163
3269,1,0.9209928863326774
3270,1,0.920938643181672
3271,1,0.920919951677044
3272,1,0.9207898404574305
3273,1,0.9206632888348597
3274,1,0.9206300495764572
3275,1,0.9205989107279019
3276,1,0.9204794591956533
3277,1,0.9204539274513713
3278,1,0.9203422211147106
3279,1,0.920487181732799
3280,1,0.9204561066080506
3281,1,0.920413929675425
3282,1,0.9204287184626018
3283,1,0.9202789501276698
3284,1,0.9202604362677036
3285,1,0.9202113982854994
3286,1,0.920191516838389
3287,1,0.9202132591212898
3288,1,0.9201115588166808
3289,1,0.9199773395689695
3290,1,0.9199104040104298
3291,1,0.919858045482372
3292,1,0.9199705440762118
3293,1,0.920514627066999
3294,1,0.9212650273738077
3295,1,0.9216208489444621
3296,1,0.9219296523831118
3297,1,0.922177982004523
3298,1,0.9228262323766346
3299,1,0.9227060835484812
3300,1,0.9226271626304076
3301,1,0.9225071468960282
3302,1,0.9224761216965813
3303,1,0.922704458399875
3304,1,0.9225367698084331
3305,1,0.9224535960614779
3306,1,0.9224689654655274
3307,1,0.9224204239955258
3308,1,0.9223463243307256
3309,1,0.9221817375348498
3310,1,0.9221619232742704
3311,1,0.9220686148452074
3312,1,0.9220885699203701
3313,1,0.9220125729667741
3314,1,0.9219414429854168
3315,1,0.9218193081529498
3316,1,0.9217517097248807
3317,1,0.9217379078456536
3318,1,0.9217378950398732
3319,1,0.9216868910990569
3320,1,0.9216696639056191
3321,1,0.921567045067341
3322,1,0.9214589754661081
3323,1,0.9214376728115762
3324,1,0.9213964244830539
3325,1,0.9213159865232995
3326,1,0.9212349010920773
3327,1,0.9211490448255227
3328,1,0.9210742260350615
3329,1,0.9209527375019949
3330,1,0.9208910521241783
3331,1,0.9207923301345745
3332,1,0.9207835491641029
3333,1,0.9206684364282803
3334,1,0.9206171613646199
3335,1,0.920522033772085
3336,1,0.920463276768856
3337,1,0.9203997504909047
3338,1,0.9204088589073577
3339,1,0.9203686534446299
3340,1,0.9202887553821754
3341,1,0.9201493597328124
3342,1,0.9201085542213464
3343,1,0.919995272545905
3344,1,0.919944947474183
3345,1,0.9198536376975798
3346,1,0.9198006343452649
3347,1,0.9197360428106124
3348,1,0.9197343039288627
3349,1,0.9196513208342706
3350,1,0.9195533661545586
3351,1,0.9194882086933296
3352,1,0.9194633212394915
3353,1,0.9194363974291084
3354,1,0.9193719886285274
3355,1,0.9192592257644618
3356,1,0.9191955723276406
3357,1,0.9191850707450178
3358,1,0.9191343971991107
3359,1,0.9190973603263095
3360,1,0.9191978367633216
3361,1,0.9192838561047513
3362,1,0.920289216836393
3363,1,0.9200094094393247
3364,1,0.9198700055088678
3365,1,0.9200517930995746
3366,1,0.9194643704788081
3367,1,0.9192801616433544
3368,1,0.919111545176988
3369,1,0.9187504698783991
3370,1,0.9192865252103906
3371,1,0.9192711824209365
3372,1,0.9194231076471588
3373,1,0.9195128215884595
3374,1,0.9196087303601843
3375,1,0.9192553891632136
3376,1,0.9191968348577318
3377,1,0.9191614213854598
3378,1,0.919029321656589
3379,1,0.9189419864160233
3380,1,0.9188756128958351
3381,1,0.9187701474216806
3382,1,0.9193023400890239
3383,1,0.9192932712839728
3384,1,0.9191277602257549
3385,1,0.9191254666402634
3386,1,0.9209096787152716
3387,1,0.9208834734985802
3388,1,0.921410127524627
3389,1,0.9220306503586814
3390,1,0.9219370490545202
3391,1,0.9219451050220823
3392,1,0.921877573428493
3393,1,0.9218552739914007
3394,1,0.9231719074838372
3395,1,0.923137233104219
3396,1,0.9231099973602447
3397,1,0.9230517292050174
3398,1,0.9230096781526358
3399,1,0.9229995769006769
3400,1,0.9229535096781168
3401,1,0.9229232036741635
3402,1,0.9228535877229365
3403,1,0.9228601363116989
3404,1,0.9227656400089925
3405,1,0.9228723617753068
3406,1,0.9229152680890809
3407,1,0.922823504351131
3408,1,0.9227694753809014
3409,1,0.9226098470045438
3410,1,0.9225316846918493
3411,1,0.9224569215241164
3412,1,0.9224295136645025
3413,1,0.9223957961536612
3414,1,0.9228875381046207
3415,1,0.9234410559854347
3416,1,0.9233795896851175
3417,1,0.9232697608772081
3418,1,0.9234710400966483
3419,1,0.9235171222883374
3420,1,0.923620990129269
3421,1,0.9235938020635538
3422,1,0.9237372910641858
3423,1,0.9236167023414436
3424,1,0.9234538818362925
3425,1,0.9233824451934757
3426,1,0.9233338565921895
3427,1,0.9231343706456783
3428,1,0.923059044838343
3429,1,0.9229743722307501
3430,1,0.9229426719963527
3431,1,0.9229203624612757
3432,1,0.9226619500973229
3433,1,0.9226118597072968
3434,1,0.9226056884953109
3435,1,0.9225399900242435
3436,1,0.9225351704301635
3437,1,0.9224548066714737
3438,1,0.9225589615976045
3439,1,0.9225601569649198
3440,1,0.9224958601775887
3441,1,0.9224499018023185
3442,1,0.9224577924875443
3443,1,0.9225605016436298
3444,1,0.9226237860213341
3445,1,0.9227257859559848
3446,1,0.9227903826617
3447,1,0.9227581606763952
3448,1,0.9228207339162843
3449,1,0.9229896764038702
3450,1,0.9230762554148094
3451,1,0.9231915347589135
3452,1,0.9233054711960662
3453,1,0.9233339239160698
3454,1,0.9233316582732902
3455,1,0.9236359272398135
3456,1,0.9236823538936629
3457,1,0.9238008840441949
3458,1,0.9238599739943031
3459,1,0.9239732947507332
3460,1,0.9239669230391264
3461,1,0.9239647116276516
3462,1,0.9239543396673418
3463,1,0.9239086085838143
3464,1,0.9238735688118305
3465,1,0.9238652187628812
3466,1,0.923717702171938
3467,1,0.9237513699702521
3468,1,0.923750376028804
3469,1,0.9237946920936821
3470,1,0.9238290040042927
3471,1,0.9238186716510042
3472,1,0.9238329876079625
3473,1,0.9237627238133271
3474,1,0.9237943535890099
3475,1,0.9237986797728517
3476,1,0.923816983216232
3477,1,0.9238519214434079
3478,1,0.9238435927394898
3479,1,0.9238199634994966
3480,1,0.9238435752580735
3481,1,0.9238053205023439
3482,1,0.9237664158755661
3483,1,0.9237521249537584
3484,1,0.9238136223828161
3485,1,0.923886410687982
3486,1,0.9239226239085935
